4.321600929542823906e+02,4.326332768918609872e+02,4.326332768918609872e+02,4.334029783713928623e+02,4.330949197577913878e+02,4.327905951879910731e+02,4.335454386992415721e+02,4.324899371792727152e+02,4.324899371792727152e+02,4.329422949735448469e+02,4.326460764573745905e+02,4.326460764573746474e+02,4.326460764573744200e+02,4.333840090550108357e+02,4.330886719596056196e+02,4.327967690164729220e+02,4.327967690164727514e+02,4.325082406738386567e+02,4.325082406738387135e+02,4.332300014633888168e+02,4.329422949735447332e+02,4.329422949735450743e+02,4.326578578756315210e+02,4.326578578756314641e+02,4.333665401365346952e+02,4.323766347562250871e+02,4.323766347562251440e+02,4.330829155612775594e+02,4.330829155612776731e+02,4.330829155612775594e+02,4.328024599756879525e+02,4.328024599756878388e+02,4.328024599756880093e+02,4.328024599756878956e+02,4.325251205632715710e+02,4.332188746930632419e+02,4.325251205632716847e+02,4.332188746930631851e+02,4.332188746930631851e+02,4.322508456747493142e+02,4.332188746930631851e+02,4.329422949735449038e+02,4.322508456747492573e+02,4.329422949735449606e+02,4.329422949735449606e+02,4.332188746930632988e+02,4.329422949735450743e+02,4.322508456747492573e+02,4.329422949735450743e+02,4.329422949735450743e+02,4.332188746930633556e+02,4.329422949735450175e+02,4.322508456747493142e+02,4.329422949735450175e+02,4.329422949735450743e+02,4.332188746930631851e+02,4.329422949735450175e+02,4.322508456747492573e+02,4.325251205632716847e+02,4.332188746930632988e+02,4.334985275205762605e+02,4.334985275205762036e+02,4.325251205632715710e+02,4.328024599756880662e+02,4.328024599756879525e+02,4.328024599756880093e+02,4.328024599756879525e+02,4.330829155612774457e+02,4.330829155612776162e+02,4.333665401365349226e+02,4.323766347562250303e+02,4.326578578756314641e+02,4.326578578756313505e+02,4.329422949735450175e+02,4.329422949735449038e+02,4.329422949735447901e+02,4.325082406738385998e+02,4.325082406738385998e+02,4.325082406738386567e+02,4.327967690164729788e+02,4.327967690164729788e+02,4.330886719596059038e+02,4.333840090550108926e+02,4.333840090550107789e+02,4.326460764573743631e+02,4.329422949735449606e+02,4.329422949735449606e+02,4.332420610168551889e+02,4.335454386992414584e+02,4.327905951879910162e+02,4.327905951879910731e+02,4.330949197577912742e+02,4.330949197577912742e+02,4.334029783713929760e+02,4.326332768918609872e+02,4.329422949735450743e+02
4.321600929542823337e+02,4.329422949735451311e+02,4.326332768918608735e+02,4.326332768918610441e+02,4.323280504430811675e+02,4.330949197577913878e+02,4.327905951879910731e+02,4.324899371792727152e+02,4.324899371792729426e+02,4.329422949735449606e+02,4.329422949735449606e+02,4.336828412639711132e+02,4.326460764573745905e+02,4.326460764573744200e+02,4.333840090550109494e+02,4.330886719596057901e+02,4.330886719596058470e+02,4.327967690164730357e+02,4.335210340398202788e+02,4.325082406738385998e+02,4.332300014633888168e+02,4.329422949735450175e+02,4.329422949735449606e+02,4.329422949735449606e+02,4.336533877183292702e+02,4.326578578756314073e+02,4.333665401365349226e+02,4.323766347562254282e+02,4.330829155612775025e+02,4.330829155612775594e+02,4.330829155612776731e+02,4.328024599756878956e+02,4.328024599756878956e+02,4.328024599756880662e+02,4.328024599756880662e+02,4.325251205632715710e+02,4.334985275205760900e+02,4.325251205632713436e+02,4.332188746930632988e+02,4.322508456747494279e+02,4.325251205632715710e+02,4.332188746930632988e+02,4.322508456747493142e+02,4.322508456747493710e+02,4.332188746930632419e+02,4.332188746930632419e+02,4.332188746930632988e+02,4.322508456747494279e+02,4.332188746930631851e+02,4.332188746930631282e+02,4.329422949735450175e+02,4.332188746930630714e+02,4.332188746930630714e+02,4.332188746930631851e+02,4.332188746930629577e+02,4.322508456747494847e+02,4.332188746930632988e+02,4.332188746930631851e+02,4.325251205632715710e+02,4.325251205632716278e+02,4.328024599756879525e+02,4.325251205632714573e+02,4.328024599756879525e+02,4.328024599756879525e+02,4.328024599756880662e+02,4.320985714471493679e+02,4.330829155612776162e+02,4.330829155612775025e+02,4.323766347562251440e+02,4.333665401365346952e+02,4.333665401365346952e+02,4.326578578756312936e+02,4.326578578756313505e+02,4.329422949735449038e+02,4.329422949735449038e+02,4.322230287489357465e+02,4.325082406738384861e+02,4.325082406738386567e+02,4.327967690164728651e+02,4.327967690164728083e+02,4.330886719596058470e+02,4.330886719596059038e+02,4.323533428649236612e+02,4.326460764573745905e+02,4.329422949735449038e+02,4.329422949735449038e+02,4.332420610168552457e+02,4.324899371792728289e+02,4.335454386992415152e+02,4.327905951879910162e+02,4.330949197577912173e+02,4.323280504430811675e+02,4.326332768918608735e+02,4.326332768918611009e+02,4.329422949735449038e+02,4.332551757812498749e+02
4.321600929542823906e+02,4.329422949735447901e+02,4.326332768918611009e+02,4.326332768918609304e+02,4.330949197577913878e+02,4.330949197577912742e+02,4.327905951879910162e+02,4.324899371792726583e+02,4.324899371792727152e+02,4.332420610168551320e+02,4.329422949735449038e+02,4.329422949735450175e+02,4.326460764573745337e+02,4.326460764573744768e+02,4.323533428649236612e+02,4.323533428649237749e+02,4.330886719596057901e+02,4.327967690164729788e+02,4.327967690164728651e+02,4.335210340398201083e+02,4.335210340398201083e+02,4.332300014633887599e+02,4.329422949735450175e+02,4.329422949735449038e+02,4.329422949735448469e+02,4.329422949735449038e+02,4.326578578756313505e+02,4.323766347562250303e+02,4.323766347562252577e+02,4.330829155612776162e+02,4.330829155612775594e+02,4.320985714471494248e+02,4.330829155612776162e+02,4.328024599756878388e+02,4.328024599756879525e+02,4.328024599756878388e+02,4.334985275205760900e+02,4.328024599756878956e+02,4.325251205632716847e+02,4.332188746930632419e+02,4.325251205632716278e+02,4.325251205632716847e+02,4.322508456747493710e+02,4.332188746930631851e+02,4.325251205632716278e+02,4.332188746930631851e+02,4.332188746930631851e+02,4.332188746930632419e+02,4.332188746930632988e+02,4.332188746930630714e+02,4.322508456747493710e+02,4.332188746930631282e+02,4.322508456747494279e+02,4.325251205632718552e+02,4.325251205632716847e+02,4.325251205632717415e+02,4.332188746930632419e+02,4.334985275205759763e+02,4.325251205632715710e+02,4.328024599756879525e+02,4.325251205632715141e+02,4.328024599756879525e+02,4.328024599756878388e+02,4.330829155612776162e+02,4.328024599756880093e+02,4.330829155612776162e+02,4.323766347562251440e+02,4.330829155612775594e+02,4.333665401365349226e+02,4.333665401365346383e+02,4.326578578756313505e+02,4.329422949735450175e+02,4.329422949735448469e+02,4.332300014633887599e+02,4.332300014633887599e+02,4.325082406738388272e+02,4.325082406738386567e+02,4.327967690164728083e+02,4.327967690164731493e+02,4.320640330571799268e+02,4.330886719596060175e+02,4.333840090550108357e+02,4.326460764573745337e+02,4.326460764573745337e+02,4.318993589478615718e+02,4.329422949735450743e+02,4.332420610168552457e+02,4.335454386992416858e+02,4.327905951879910731e+02,4.327905951879911299e+02,4.330949197577913310e+02,4.334029783713929760e+02,4.326332768918609304e+02,4.337148401777549225e+02,4.321600929542823906e+02,4.332551757812500455e+02
4.332551757812498749e+02,4.329422949735449606e+02,4.329422949735449606e+02,4.326332768918609872e+02,4.326332768918609872e+02,4.330949197577912742e+02,4.330949197577912173e+02,4.327905951879911868e+02,4.335454386992415721e+02,4.324899371792727152e+02,4.321928798652694468e+02,4.329422949735450175e+02,4.326460764573744200e+02,4.326460764573744200e+02,4.326460764573746474e+02,4.333840090550108357e+02,4.330886719596056196e+02,4.330886719596057901e+02,4.338154507159776472e+02,4.335210340398201652e+02,4.335210340398202220e+02,4.325082406738385998e+02,4.332300014633887031e+02,4.329422949735450175e+02,4.329422949735450175e+02,4.329422949735448469e+02,4.326578578756312936e+02,4.326578578756313505e+02,4.326578578756315210e+02,4.333665401365347520e+02,4.323766347562252577e+02,4.323766347562251440e+02,4.330829155612775594e+02,4.328024599756880093e+02,4.328024599756880662e+02,4.328024599756880093e+02,4.328024599756878956e+02,4.328024599756880662e+02,4.328024599756880662e+02,4.325251205632715710e+02,4.328024599756878388e+02,4.325251205632717415e+02,4.334985275205760900e+02,4.332188746930631851e+02,4.325251205632716278e+02,4.325251205632715141e+02,4.325251205632715141e+02,4.325251205632715710e+02,4.334985275205761468e+02,4.325251205632714573e+02,4.332188746930632419e+02,4.334985275205761468e+02,4.332188746930632988e+02,4.334985275205758626e+02,4.325251205632714573e+02,4.334985275205762605e+02,4.328024599756879525e+02,4.325251205632716847e+02,4.328024599756879525e+02,4.328024599756879525e+02,4.328024599756879525e+02,4.330829155612776162e+02,4.330829155612775025e+02,4.330829155612774457e+02,4.330829155612776162e+02,4.333665401365348089e+02,4.333665401365349794e+02,4.323766347562251440e+02,4.326578578756312936e+02,4.326578578756314073e+02,4.329422949735450175e+02,4.329422949735450175e+02,4.329422949735449038e+02,4.332300014633886462e+02,4.325082406738385998e+02,4.335210340398201083e+02,4.327967690164729220e+02,4.327967690164728083e+02,4.327967690164729220e+02,4.330886719596058470e+02,4.323533428649236612e+02,4.333840090550108926e+02,4.326460764573744768e+02,4.329422949735450175e+02,4.329422949735450175e+02,4.332420610168551320e+02,4.335454386992413447e+02,4.335454386992415152e+02,4.327905951879911299e+02,4.330949197577913310e+02,4.330949197577913878e+02,4.334029783713929191e+02,4.326332768918609872e+02,4.329422949735452448e+02,4.321600929542823906e+02,4.332551757812499886e+02
4.324700220562542654e+02,4.332551757812499886e+02,4.329422949735450175e+02,4.337148401777548088e+02,4.326332768918610441e+02,4.334029783713928623e+02,4.330949197577914447e+02,4.330949197577913878e+02,4.327905951879912436e+02,4.335454386992415152e+02,4.324899371792728289e+02,4.332420610168551320e+02,4.329422949735447901e+02,4.326460764573747042e+02,4.333840090550108357e+02,4.333840090550108357e+02,4.333840090550108357e+02,4.330886719596056764e+02,4.330886719596056764e+02,4.327967690164728651e+02,4.325082406738385998e+02,4.325082406738385998e+02,4.332300014633885894e+02,4.322230287489357465e+02,4.332300014633885894e+02,4.329422949735450175e+02,4.329422949735449606e+02,4.329422949735449606e+02,4.326578578756312368e+02,4.326578578756313505e+02,4.323766347562252008e+02,4.330829155612775025e+02,4.330829155612776162e+02,4.330829155612775025e+02,4.330829155612776162e+02,4.330829155612777299e+02,4.328024599756878388e+02,4.330829155612779005e+02,4.328024599756878388e+02,4.334985275205760900e+02,4.334985275205762036e+02,4.328024599756879525e+02,4.328024599756878956e+02,4.325251205632715710e+02,4.334985275205761468e+02,4.334985275205760900e+02,4.334985275205762036e+02,4.325251205632715710e+02,4.334985275205762036e+02,4.334985275205762036e+02,4.334985275205759763e+02,4.325251205632715710e+02,4.328024599756878388e+02,4.325251205632715710e+02,4.334985275205760900e+02,4.334985275205759763e+02,4.328024599756880093e+02,4.328024599756882367e+02,4.328024599756878388e+02,4.330829155612775594e+02,4.330829155612774457e+02,4.330829155612775594e+02,4.330829155612775594e+02,4.333665401365349226e+02,4.330829155612776162e+02,4.333665401365348089e+02,4.326578578756313505e+02,4.326578578756314073e+02,4.329422949735450175e+02,4.326578578756314073e+02,4.322230287489357465e+02,4.332300014633887031e+02,4.332300014633887599e+02,4.332300014633886462e+02,4.335210340398203357e+02,4.327967690164729220e+02,4.327967690164728651e+02,4.330886719596056764e+02,4.323533428649238886e+02,4.323533428649236612e+02,4.323533428649236043e+02,4.326460764573745337e+02,4.329422949735450175e+02,4.329422949735450743e+02,4.329422949735450175e+02,4.321928798652695036e+02,4.324899371792725447e+02,4.327905951879910731e+02,4.330949197577911605e+02,4.330949197577912742e+02,4.323280504430812812e+02,4.334029783713929760e+02,4.329422949735450743e+02,4.329422949735449606e+02,4.332551757812499318e+02,4.324700220562542654e+02
4.324700220562543791e+02,4.332551757812499318e+02,4.329422949735449606e+02,4.329422949735449038e+02,4.326332768918609304e+02,4.334029783713929191e+02,4.330949197577912742e+02,4.330949197577914447e+02,4.330949197577912742e+02,4.327905951879910162e+02,4.324899371792726015e+02,4.332420610168551320e+02,4.332420610168551320e+02,4.329422949735448469e+02,4.329422949735449606e+02,4.333840090550108926e+02,4.323533428649236043e+02,4.323533428649237749e+02,4.330886719596057901e+02,4.330886719596056764e+02,4.327967690164729220e+02,4.325082406738386567e+02,4.325082406738385998e+02,4.332300014633887599e+02,4.332300014633886462e+02,4.332300014633887599e+02,4.329422949735447901e+02,4.329422949735449038e+02,4.329422949735447901e+02,4.326578578756314073e+02,4.333665401365349226e+02,4.333665401365348657e+02,4.323766347562251440e+02,4.323766347562250871e+02,4.323766347562252008e+02,4.323766347562250303e+02,4.320985714471494248e+02,4.330829155612776731e+02,4.328024599756880093e+02,4.328024599756880093e+02,4.328024599756878956e+02,4.328024599756880662e+02,4.328024599756879525e+02,4.328024599756881230e+02,4.328024599756878956e+02,4.334985275205761468e+02,4.328024599756880662e+02,4.328024599756879525e+02,4.328024599756880093e+02,4.328024599756880662e+02,4.328024599756880093e+02,4.328024599756879525e+02,4.328024599756877251e+02,4.328024599756879525e+02,4.328024599756877819e+02,4.328024599756879525e+02,4.330829155612776162e+02,4.328024599756881230e+02,4.328024599756879525e+02,4.323766347562250303e+02,4.330829155612775594e+02,4.330829155612774457e+02,4.333665401365348657e+02,4.323766347562250303e+02,4.333665401365349226e+02,4.326578578756312936e+02,4.326578578756313505e+02,4.329422949735450175e+02,4.329422949735448469e+02,4.329422949735449606e+02,4.332300014633885894e+02,4.332300014633886462e+02,4.325082406738385998e+02,4.325082406738386567e+02,4.327967690164729788e+02,4.327967690164729220e+02,4.320640330571798700e+02,4.323533428649236612e+02,4.330886719596057901e+02,4.323533428649236043e+02,4.326460764573745905e+02,4.329422949735449038e+02,4.329422949735448469e+02,4.321928798652694468e+02,4.332420610168552457e+02,4.324899371792726015e+02,4.327905951879909026e+02,4.327905951879910162e+02,4.320265462680666815e+02,4.330949197577913878e+02,4.326332768918609304e+02,4.326332768918609872e+02,4.329422949735449606e+02,4.332551757812499886e+02,4.324700220562543223e+02,4.324700220562544359e+02
4.327838743114157865e+02,4.324700220562545496e+02,4.332551757812498749e+02,4.329422949735450743e+02,4.326332768918608167e+02,4.326332768918611009e+02,4.334029783713928055e+02,4.323280504430813380e+02,4.327905951879909026e+02,4.327905951879909026e+02,4.324899371792726583e+02,4.332420610168549047e+02,4.332420610168552457e+02,4.329422949735449038e+02,4.329422949735450175e+02,4.329422949735450175e+02,4.326460764573744768e+02,4.333840090550109494e+02,4.330886719596056764e+02,4.323533428649237749e+02,4.330886719596059038e+02,4.327967690164729220e+02,4.327967690164729220e+02,4.335210340398202788e+02,4.325082406738385430e+02,4.322230287489357465e+02,4.329422949735449038e+02,4.329422949735449038e+02,4.329422949735448469e+02,4.329422949735449038e+02,4.326578578756312936e+02,4.326578578756315210e+02,4.333665401365349794e+02,4.323766347562250871e+02,4.333665401365348089e+02,4.323766347562252008e+02,4.330829155612774457e+02,4.330829155612774457e+02,4.330829155612775594e+02,4.330829155612775594e+02,4.330829155612776162e+02,4.330829155612775025e+02,4.330829155612776731e+02,4.328024599756879525e+02,4.328024599756879525e+02,4.330829155612773889e+02,4.320985714471493111e+02,4.328024599756878956e+02,4.330829155612775594e+02,4.328024599756878956e+02,4.328024599756878956e+02,4.328024599756879525e+02,4.330829155612775594e+02,4.330829155612774457e+02,4.330829155612775594e+02,4.328024599756881230e+02,4.330829155612775025e+02,4.330829155612776731e+02,4.330829155612775594e+02,4.330829155612776162e+02,4.333665401365349226e+02,4.323766347562249166e+02,4.333665401365347520e+02,4.326578578756315210e+02,4.326578578756312936e+02,4.329422949735450175e+02,4.329422949735449038e+02,4.329422949735450175e+02,4.329422949735449038e+02,4.332300014633887031e+02,4.322230287489356897e+02,4.332300014633886462e+02,4.325082406738386567e+02,4.325082406738385430e+02,4.330886719596058470e+02,4.330886719596057901e+02,4.330886719596057901e+02,4.323533428649238317e+02,4.333840090550107789e+02,4.326460764573745337e+02,4.326460764573745337e+02,4.329422949735449606e+02,4.321928798652694468e+02,4.332420610168551889e+02,4.332420610168552457e+02,4.324899371792726583e+02,4.327905951879910731e+02,4.330949197577913310e+02,4.330949197577912173e+02,4.334029783713929191e+02,4.326332768918609304e+02,4.337148401777549225e+02,4.321600929542824474e+02,4.332551757812501023e+02,4.324700220562543791e+02,4.327838743114157865e+02
4.327838743114158433e+02,4.327838743114159570e+02,4.324700220562543791e+02,4.332551757812500455e+02,4.332551757812499886e+02,4.329422949735451311e+02,4.326332768918611009e+02,4.334029783713929191e+02,4.330949197577913310e+02,4.330949197577913310e+02,4.327905951879911299e+02,4.324899371792728289e+02,4.324899371792728289e+02,4.332420610168550752e+02,4.329422949735449038e+02,4.329422949735449606e+02,4.326460764573745337e+02,4.326460764573744768e+02,4.323533428649236043e+02,4.323533428649236043e+02,4.320640330571799836e+02,4.330886719596059038e+02,4.327967690164729220e+02,4.327967690164729220e+02,4.325082406738387135e+02,4.335210340398201652e+02,4.332300014633888168e+02,4.322230287489356897e+02,4.332300014633887599e+02,4.329422949735450175e+02,4.326578578756312936e+02,4.326578578756312936e+02,4.326578578756312368e+02,4.326578578756314073e+02,4.333665401365348089e+02,4.333665401365349226e+02,4.323766347562253145e+02,4.323766347562252577e+02,4.323766347562251440e+02,4.333665401365347520e+02,4.330829155612775025e+02,4.330829155612776162e+02,4.323766347562251440e+02,4.330829155612775594e+02,4.320985714471493679e+02,4.328024599756878956e+02,4.330829155612775594e+02,4.330829155612776731e+02,4.328024599756879525e+02,4.330829155612775025e+02,4.330829155612775025e+02,4.330829155612775025e+02,4.330829155612775594e+02,4.323766347562251440e+02,4.330829155612773320e+02,4.323766347562250303e+02,4.323766347562251440e+02,4.323766347562251440e+02,4.323766347562250871e+02,4.323766347562251440e+02,4.323766347562251440e+02,4.326578578756313505e+02,4.326578578756313505e+02,4.326578578756315778e+02,4.329422949735450175e+02,4.329422949735449038e+02,4.329422949735448469e+02,4.329422949735449038e+02,4.332300014633886462e+02,4.325082406738385998e+02,4.325082406738387135e+02,4.327967690164730357e+02,4.335210340398202788e+02,4.327967690164728083e+02,4.327967690164728651e+02,4.330886719596057901e+02,4.333840090550107789e+02,4.323533428649237180e+02,4.326460764573746474e+02,4.326460764573745905e+02,4.329422949735449038e+02,4.329422949735450175e+02,4.332420610168553026e+02,4.324899371792726583e+02,4.327905951879910162e+02,4.327905951879910731e+02,4.327905951879910731e+02,4.323280504430812243e+02,4.334029783713929191e+02,4.326332768918609872e+02,4.329422949735449606e+02,4.329422949735450175e+02,4.332551757812499318e+02,4.324700220562544359e+02,4.324700220562544359e+02,4.327838743114157296e+02
4.331017246844774036e+02,4.327838743114160138e+02,4.335719921965990125e+02,4.332551757812501023e+02,4.321600929542823906e+02,4.329422949735450175e+02,4.337148401777549793e+02,4.326332768918611009e+02,4.330949197577912173e+02,4.330949197577913878e+02,4.330949197577912173e+02,4.335454386992415152e+02,4.324899371792728289e+02,4.324899371792726015e+02,4.332420610168550752e+02,4.329422949735449038e+02,4.329422949735449606e+02,4.326460764573745337e+02,4.326460764573746474e+02,4.326460764573744768e+02,4.323533428649237180e+02,4.330886719596059038e+02,4.327967690164729220e+02,4.327967690164727514e+02,4.327967690164729220e+02,4.325082406738385998e+02,4.325082406738384861e+02,4.325082406738385998e+02,4.332300014633885894e+02,4.332300014633887031e+02,4.329422949735449606e+02,4.329422949735449038e+02,4.329422949735449606e+02,4.336533877183289860e+02,4.326578578756312368e+02,4.336533877183292134e+02,4.333665401365347520e+02,4.323766347562250303e+02,4.326578578756313505e+02,4.333665401365347520e+02,4.323766347562250303e+02,4.323766347562251440e+02,4.330829155612775025e+02,4.323766347562250303e+02,4.330829155612775594e+02,4.323766347562250303e+02,4.330829155612775594e+02,4.330829155612774457e+02,4.323766347562253145e+02,4.330829155612774457e+02,4.333665401365345815e+02,4.323766347562251440e+02,4.333665401365348089e+02,4.333665401365349794e+02,4.330829155612774457e+02,4.333665401365348089e+02,4.326578578756312368e+02,4.323766347562253145e+02,4.326578578756312936e+02,4.326578578756312936e+02,4.326578578756314641e+02,4.329422949735449038e+02,4.326578578756314073e+02,4.329422949735448469e+02,4.329422949735449606e+02,4.322230287489358602e+02,4.322230287489356897e+02,4.332300014633886462e+02,4.332300014633885894e+02,4.335210340398202788e+02,4.325082406738388272e+02,4.327967690164730925e+02,4.327967690164729220e+02,4.330886719596056764e+02,4.323533428649237749e+02,4.333840090550107789e+02,4.323533428649237749e+02,4.333840090550108926e+02,4.326460764573745337e+02,4.329422949735451311e+02,4.332420610168551320e+02,4.321928798652693899e+02,4.332420610168551889e+02,4.324899371792727152e+02,4.327905951879909594e+02,4.327905951879910162e+02,4.330949197577912173e+02,4.323280504430811106e+02,4.334029783713928623e+02,4.326332768918610441e+02,4.326332768918612146e+02,4.321600929542822769e+02,4.332551757812499318e+02,4.324700220562545496e+02,4.327838743114157865e+02,4.331017246844773467e+02
4.331017246844774604e+02,4.327838743114157296e+02,4.324700220562543791e+02,4.324700220562544928e+02,4.332551757812501023e+02,4.321600929542823906e+02,4.337148401777551499e+02,4.326332768918609872e+02,4.326332768918609304e+02,4.334029783713928623e+02,4.330949197577912742e+02,4.330949197577913310e+02,4.327905951879910731e+02,4.335454386992415721e+02,4.332420610168551889e+02,4.321928798652695036e+02,4.329422949735449038e+02,4.326460764573744768e+02,4.326460764573746474e+02,4.326460764573744768e+02,4.326460764573744200e+02,4.330886719596057901e+02,4.330886719596057901e+02,4.330886719596057901e+02,4.327967690164729788e+02,4.335210340398201652e+02,4.327967690164729788e+02,4.325082406738386567e+02,4.332300014633887031e+02,4.325082406738387135e+02,4.332300014633885894e+02,4.322230287489356897e+02,4.332300014633887031e+02,4.329422949735449038e+02,4.329422949735450175e+02,4.326578578756314641e+02,4.336533877183291565e+02,4.336533877183292134e+02,4.326578578756314073e+02,4.333665401365349226e+02,4.323766347562251440e+02,4.326578578756314641e+02,4.323766347562251440e+02,4.333665401365349226e+02,4.333665401365348089e+02,4.333665401365349226e+02,4.333665401365349226e+02,4.326578578756312936e+02,4.333665401365348089e+02,4.333665401365348089e+02,4.323766347562251440e+02,4.333665401365348089e+02,4.333665401365349226e+02,4.323766347562250871e+02,4.326578578756311799e+02,4.326578578756314641e+02,4.326578578756313505e+02,4.326578578756315210e+02,4.326578578756314641e+02,4.329422949735447901e+02,4.326578578756313505e+02,4.326578578756313505e+02,4.329422949735449038e+02,4.329422949735450175e+02,4.322230287489356897e+02,4.322230287489356897e+02,4.325082406738387135e+02,4.325082406738386567e+02,4.325082406738386567e+02,4.327967690164730357e+02,4.327967690164729788e+02,4.327967690164728083e+02,4.327967690164728083e+02,4.330886719596058470e+02,4.330886719596057901e+02,4.326460764573744768e+02,4.326460764573744768e+02,4.326460764573744200e+02,4.329422949735447901e+02,4.329422949735449606e+02,4.321928798652693899e+02,4.332420610168553026e+02,4.324899371792726015e+02,4.327905951879911299e+02,4.327905951879910162e+02,4.330949197577913310e+02,4.330949197577914447e+02,4.326332768918611009e+02,4.326332768918611009e+02,4.329422949735451311e+02,4.329422949735450743e+02,4.321600929542823906e+02,4.324700220562544359e+02,4.327838743114156159e+02,4.327838743114158433e+02,4.331017246844775741e+02
4.334236500623219968e+02,4.331017246844774036e+02,4.327838743114157865e+02,4.335719921965991261e+02,4.332551757812499886e+02,4.332551757812498181e+02,4.329422949735449038e+02,4.329422949735450175e+02,4.326332768918610441e+02,4.334029783713928623e+02,4.323280504430811675e+02,4.330949197577913310e+02,4.330949197577913310e+02,4.327905951879910162e+02,4.324899371792726583e+02,4.332420610168550752e+02,4.332420610168552457e+02,4.329422949735448469e+02,4.329422949735449038e+02,4.326460764573745337e+02,4.333840090550108926e+02,4.333840090550108357e+02,4.330886719596058470e+02,4.330886719596058470e+02,4.330886719596057333e+02,4.330886719596059038e+02,4.327967690164728083e+02,4.335210340398202220e+02,4.327967690164729788e+02,4.325082406738387135e+02,4.335210340398201652e+02,4.332300014633887599e+02,4.332300014633885894e+02,4.322230287489357465e+02,4.329422949735449038e+02,4.329422949735450175e+02,4.329422949735450743e+02,4.329422949735449038e+02,4.329422949735450743e+02,4.329422949735450175e+02,4.329422949735450743e+02,4.326578578756314641e+02,4.326578578756312936e+02,4.326578578756312368e+02,4.326578578756314073e+02,4.326578578756312936e+02,4.326578578756312368e+02,4.333665401365348089e+02,4.326578578756314073e+02,4.326578578756314073e+02,4.333665401365347520e+02,4.326578578756312936e+02,4.326578578756312936e+02,4.333665401365347520e+02,4.336533877183292134e+02,4.336533877183292702e+02,4.326578578756312936e+02,4.326578578756314641e+02,4.329422949735448469e+02,4.329422949735447332e+02,4.322230287489357465e+02,4.329422949735449038e+02,4.322230287489356897e+02,4.332300014633887599e+02,4.322230287489356897e+02,4.332300014633887031e+02,4.325082406738385998e+02,4.325082406738386567e+02,4.325082406738386567e+02,4.327967690164726946e+02,4.327967690164730357e+02,4.330886719596056764e+02,4.330886719596057901e+02,4.333840090550105515e+02,4.326460764573744768e+02,4.333840090550107789e+02,4.326460764573745337e+02,4.329422949735450175e+02,4.321928798652694468e+02,4.321928798652695605e+02,4.332420610168551889e+02,4.324899371792727152e+02,4.327905951879910162e+02,4.327905951879911299e+02,4.330949197577912173e+02,4.323280504430812243e+02,4.326332768918609872e+02,4.337148401777550362e+02,4.329422949735451311e+02,4.329422949735450175e+02,4.332551757812499886e+02,4.324700220562543223e+02,4.327838743114158433e+02,4.331017246844775741e+02,4.331017246844774036e+02,4.323004881885090072e+02
4.323004881885089503e+02,4.331017246844774036e+02,4.331017246844774036e+02,4.327838743114158433e+02,4.324700220562544359e+02,4.332551757812500455e+02,4.329422949735449606e+02,4.329422949735448469e+02,4.326332768918609872e+02,4.326332768918612146e+02,4.323280504430812812e+02,4.323280504430812243e+02,4.330949197577912173e+02,4.330949197577913310e+02,4.324899371792727152e+02,4.335454386992414584e+02,4.332420610168551889e+02,4.332420610168552457e+02,4.329422949735449606e+02,4.326460764573744768e+02,4.329422949735447901e+02,4.326460764573745337e+02,4.333840090550108357e+02,4.333840090550107220e+02,4.330886719596059606e+02,4.330886719596058470e+02,4.330886719596057901e+02,4.327967690164729220e+02,4.327967690164729788e+02,4.335210340398201652e+02,4.325082406738385998e+02,4.325082406738384861e+02,4.332300014633888168e+02,4.332300014633887031e+02,4.322230287489356897e+02,4.322230287489356328e+02,4.329422949735450743e+02,4.329422949735451311e+02,4.322230287489358034e+02,4.329422949735450175e+02,4.329422949735450175e+02,4.326578578756312936e+02,4.326578578756314073e+02,4.326578578756314073e+02,4.329422949735450175e+02,4.329422949735449606e+02,4.329422949735450175e+02,4.329422949735449038e+02,4.326578578756312936e+02,4.336533877183291565e+02,4.326578578756314073e+02,4.329422949735448469e+02,4.326578578756313505e+02,4.326578578756311799e+02,4.329422949735448469e+02,4.329422949735450743e+02,4.329422949735450175e+02,4.329422949735449606e+02,4.332300014633885894e+02,4.332300014633885894e+02,4.322230287489356897e+02,4.332300014633885894e+02,4.325082406738387135e+02,4.332300014633888168e+02,4.325082406738387135e+02,4.325082406738386567e+02,4.327967690164727514e+02,4.327967690164729220e+02,4.327967690164729220e+02,4.327967690164728083e+02,4.330886719596057901e+02,4.330886719596057333e+02,4.333840090550110062e+02,4.326460764573747042e+02,4.336828412639710564e+02,4.326460764573745905e+02,4.329422949735450175e+02,4.329422949735450175e+02,4.332420610168552457e+02,4.324899371792727152e+02,4.335454386992415721e+02,4.327905951879913005e+02,4.327905951879911299e+02,4.330949197577913878e+02,4.323280504430812243e+02,4.334029783713931465e+02,4.326332768918611578e+02,4.326332768918608167e+02,4.329422949735449606e+02,4.321600929542824474e+02,4.332551757812497613e+02,4.335719921965991261e+02,4.327838743114158433e+02,4.331017246844774604e+02,4.334236500623218262e+02,4.334236500623220536e+02
